bvid,title,length,category,topic,season,created,play,status,video,text,url
BV1Bf4y177mT,为什么越来越多人买珠宝？是有钱人变多了？,04:59,07_行情与选购,07_行情与选购,,1634183903,3808,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1Bf4y177mT
BV1vf4y177BW,筹备了好几周 终于可以在B站和大家见面了！ 这次直播的初衷还是想和大家一起轻松聊聊天、分享趣事 所以希望大家多多发弹幕和我互动 记得周三晚上锁定我的B站直播间,00:41,09_品牌新品与动态,09_品牌新品与动态,,1634027266,1337,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/09_品牌新品与动态,,https://www.bilibili.com/video/BV1vf4y177BW
BV1dT4y1d7rj,为什么施华洛世奇卖真宝石，却没人买单,04:12,02_彩色宝石,02_彩色宝石,,1633951759,31064,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1dT4y1d7rj
BV11Q4y1Q7SK,一万块到底可以买到什么样的宝石❗❓内附价格表❗❗,04:05,02_彩色宝石,02_彩色宝石,,1633234175,30182,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV11Q4y1Q7SK
BV1Zq4y1o7mH,一个亿能买到什么珠宝？盘点罕见TOP10 看到最后我惊了！！,03:24,07_行情与选购,07_行情与选购,,1633078627,4568,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1Zq4y1o7mH
BV1JL4y1z7AT,不懂就被坑！教你怎么选购正统红宝石！,04:09,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1632906772,4700,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1JL4y1z7AT
BV1Xq4y1o7mA,珠宝开盲盒！！带大家开开眼~,04:54,11_其他,11_其他,,1632799736,3789,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/11_其他,,https://www.bilibili.com/video/BV1Xq4y1o7mA
BV18341127TL,钻戒=智商税？不买钻戒，那还能买啥啊?,03:29,01_钻石,01_钻石,,1632571391,6595,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV18341127TL
BV1eq4y1o7eH,什么镶嵌最牢固？一个13年珠宝内行的肺腑之言,05:01,05_金属首饰与佩戴,05_金属首饰与佩戴,,1632395409,25586,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1eq4y1o7eH
BV1r44y1b7Lc,大金链子这么土，为什么时髦人士都爱它??,03:58,05_金属首饰与佩戴,05_金属首饰与佩戴,,1631960121,6000,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1r44y1b7Lc
BV1H44y1h7cM,男生必看！怎么戴珠宝又MAN又不油！,04:40,05_金属首饰与佩戴,05_金属首饰与佩戴,,1631360079,27048,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1H44y1h7cM
BV1i34y1Q7qa,街舞戴首饰也有讲究！《这街》的导师们都戴对了吗？,04:10,05_金属首饰与佩戴,05_金属首饰与佩戴,,1631267000,15040,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1i34y1Q7qa
BV1HL411t7tk,中外珠宝审美大不同！为何中国人爱玉石 外国人爱宝石？,04:21,02_彩色宝石,02_彩色宝石,,1631109744,17864,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1HL411t7tk
BV1Lq4y1T7Z6,专家级攻略|教你祖母绿产地怎么选,04:20,02_彩色宝石,02_彩色宝石,,1630328210,18611,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Lq4y1T7Z6
BV1gU4y177LU,拒绝千篇一律，小众宝石才能戴出新花样！,04:44,02_彩色宝石,02_彩色宝石,,1630158873,38463,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1gU4y177LU
BV1ML4y1Y7vh,2021下半年最值得购入的宝石！！你买对了吗？,04:57,02_彩色宝石,02_彩色宝石,,1630069727,39512,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1ML4y1Y7vh
BV1Pq4y1U7pP,除了祖母绿，你还有多少选择❓,04:23,02_彩色宝石,02_彩色宝石,,1629977578,25573,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Pq4y1U7pP
BV1Sh411i7D4,创业十年，资金链到底有多重要？,04:54,【合集】老许的创业系列,08_行业与商业,老许的创业系列,1629718770,13729,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】老许的创业系列,,https://www.bilibili.com/video/BV1Sh411i7D4
BV19v411P7ru,创业公司最容易犯的错误—不懂股权!,04:00,【合集】老许的创业系列,08_行业与商业,老许的创业系列,1629545477,36298,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】老许的创业系列,,https://www.bilibili.com/video/BV19v411P7ru
BV11L4y1e7yX,入手圣玛利亚海蓝宝？你不能不知道的常识！,04:56,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1629363057,20074,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV11L4y1e7yX
BV1H44y1k7p5,结婚钻戒背后隐藏的故事，你知道吗？,04:28,01_钻石,01_钻石,,1629270200,17642,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1H44y1k7p5
BV1yy4y1V7GE,【珠宝圈真相】解密钻石背后的营销故事,04:55,01_钻石,01_钻石,,1629118618,12983,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1yy4y1V7GE
BV16b4y1U7ZE,高端珠宝玩家都戴什么珠宝❓,04:52,05_金属首饰与佩戴,05_金属首饰与佩戴,,1628964716,31815,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV16b4y1U7ZE
BV1Db4y1U7tF,中一等奖，加999换购价值一万的金镶玉，捡到大便宜了？？,03:36,03_玉石,03_玉石,,1628846416,25012,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/03_玉石,,https://www.bilibili.com/video/BV1Db4y1U7tF
BV13U4y1E7pX,珠宝业内人士告诉你首饰镶嵌费怎么算？,04:25,05_金属首饰与佩戴,05_金属首饰与佩戴,,1628752216,35912,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV13U4y1E7pX
BV1W64y1s72M,用这几个方法买珠宝，你还会被坑？？,04:02,07_行情与选购,07_行情与选购,,1628354219,23797,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1W64y1s72M
BV1RP4y1x7EU,三个方法！！让你少花钱，买大钻戒！,02:47,01_钻石,01_钻石,,1628310498,32891,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1RP4y1x7EU
BV1A54y1J7o5,想知道宝石的出生地？🤔,04:18,02_彩色宝石,02_彩色宝石,,1627642463,18439,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1A54y1J7o5
BV1Vq4y1p7K5,揭秘|人工合成钻石行业真实现状！没那么美好！,04:50,【合集】钻石购买攻略合集,01_钻石,钻石购买攻略合集,1627137222,38449,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】钻石购买攻略合集,,https://www.bilibili.com/video/BV1Vq4y1p7K5
BV1og411j78G,万一捡到宝石了又丢掉！岂不是很心痛？😭,03:54,02_彩色宝石,02_彩色宝石,,1627035387,107133,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1og411j78G
BV1wU4y1H79A,把握这些小技巧，你也是选钻行内人士,04:29,【合集】钻石购买攻略合集,01_钻石,钻石购买攻略合集,1626948491,12401,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】钻石购买攻略合集,,https://www.bilibili.com/video/BV1wU4y1H79A
BV1vw4119714,【老许Vlog】感谢IGI，再次见到陈世英老师,01:56,06_鉴定与避坑,06_鉴定与避坑,,1626778035,7076,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV1vw4119714
BV1Yv411n78b,闲置首饰套现攻略来了❗❗(下),02:58,05_金属首饰与佩戴,05_金属首饰与佩戴,,1626577216,4674,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1Yv411n78b
BV1b64y1X7yD,戴腻了的珠宝难道只能放着积灰吗？🤔(上),03:02,05_金属首饰与佩戴,05_金属首饰与佩戴,,1626490802,16483,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1b64y1X7yD
BV1bb4y1k72o,珠宝也耍“大牌”？？为何要用“廉价”宝石,03:52,02_彩色宝石,02_彩色宝石,,1626429602,133087,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1bb4y1k72o
BV1oX4y1w7RD,【读评论】石榴石家族的“黑马”宝石,03:46,02_彩色宝石,02_彩色宝石,,1626359036,5097,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1oX4y1w7RD
BV11q4y1W7pW,买珠宝如何花小钱，也能高级感！省钱攻略get✔,03:09,【合集】宝石推荐,05_金属首饰与佩戴,宝石推荐,1626088746,82292,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】宝石推荐,,https://www.bilibili.com/video/BV11q4y1W7pW
BV1YM4y1M7Wd,买宝石应该优先产地吗？🤔,04:44,02_彩色宝石,02_彩色宝石,,1626075403,11968,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1YM4y1M7Wd
BV1vv411J7Yw,男士必进！！全是你们爱看的东西😎,03:50,【合集】宝石推荐,05_金属首饰与佩戴,宝石推荐,1625830285,19243,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】宝石推荐,,https://www.bilibili.com/video/BV1vv411J7Yw
BV1PU4y137eE,钻石真的保值吗？行内人实话实说来告诉你！！,04:59,【合集】钻石购买攻略合集,01_钻石,钻石购买攻略合集,1625659874,42158,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】钻石购买攻略合集,,https://www.bilibili.com/video/BV1PU4y137eE
BV14L411p7Rb,💎荧光钻肉眼对比 I 钻石一定要选无荧光？？,03:37,01_钻石,01_钻石,,1625485297,22202,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV14L411p7Rb
BV1VV411W7Pj,如何避免买到血亏的咖钻！香槟钻❗❗,03:02,【合集】贵点的钻石和便宜点的钻石，到底有什么区别？,01_钻石,合集·贵点的钻石和便宜点的钻石，到底有什么区别？,1625222368,23826,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】贵点的钻石和便宜点的钻石，到底有什么区别？,,https://www.bilibili.com/video/BV1VV411W7Pj
BV1n64y1b7ri,十二星座篇 I 寻找属于你自己的生辰石,02:47,【合集】宝石推荐,11_其他,宝石推荐,1625034262,197394,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】宝石推荐,,https://www.bilibili.com/video/BV1n64y1b7ri
BV1S54y1H7mK,买钻戒💍选对✔参数 给你省下五千块❗,03:05,【合集】钻石购买攻略合集,01_钻石,钻石购买攻略合集,1624860014,15108,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】钻石购买攻略合集,,https://www.bilibili.com/video/BV1S54y1H7mK
BV1Q64y1t7ou,避坑㊙钻石有这些包裹体很有可能导致破碎！,04:34,【合集】钻石购买攻略合集,01_钻石,钻石购买攻略合集,1624676410,6893,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】钻石购买攻略合集,,https://www.bilibili.com/video/BV1Q64y1t7ou
BV1164y1t7eN,【读评论】尖晶石那么好，为什么比红宝石便宜那么多？,05:16,02_彩色宝石,02_彩色宝石,,1624450585,29171,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1164y1t7eN
BV1Th411Y7sn,有人还记得Angelababy的婚戒吗❓价值千万的尚美巴黎皇冠款钻戒,03:36,【合集】钻石购买攻略合集,01_钻石,钻石购买攻略合集,1624363716,22373,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】钻石购买攻略合集,,https://www.bilibili.com/video/BV1Th411Y7sn
BV1bw411f7PE,五大名贵宝石居然还有它！被大众遗忘的“贵宝”,04:56,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1623911906,43144,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1bw411f7PE
BV1M54y1H7Sn,钻戒攻略 超过一克拉的钻戒到底多少💰❗❓,01:48,【合集】钻石购买攻略合集,01_钻石,钻石购买攻略合集,1623832685,14975,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】钻石购买攻略合集,,https://www.bilibili.com/video/BV1M54y1H7Sn
BV1hw411Z7pC,全网最详细宝石保养手册！！！收藏有用❗❗,03:59,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1623736818,15792,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1hw411Z7pC
BV1fw411Z7Jx,一万块到底可以买到什么样的宝石❗❓钻石红蓝宝祖母绿尖晶海蓝宝莎弗莱珍珠碧玺你pick哪一个❓,02:14,【合集】宝石推荐,01_钻石,宝石推荐,1623477611,331815,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】宝石推荐,,https://www.bilibili.com/video/BV1fw411Z7Jx
BV1so4y1y7z9,老许的开箱Vlog来啦❗❗快看看宝石,02:07,02_彩色宝石,02_彩色宝石,,1623400004,8524,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1so4y1y7z9
BV19q4y157ac,这些性价比超高的小众宝石你get✔了吗❗,03:14,【合集】宝石推荐,02_彩色宝石,宝石推荐,1623324314,250589,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】宝石推荐,,https://www.bilibili.com/video/BV19q4y157ac
BV1to4y1y7Pa,天然钻，培育钻，莫桑钻，你买的是什么钻❓ ❓ 被绕晕的伙伴看过来❗❗ 这些到底是什么鬼🤔,05:05,【合集】钻石购买攻略合集,01_钻石,钻石购买攻略合集,1623144271,125536,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】钻石购买攻略合集,,https://www.bilibili.com/video/BV1to4y1y7Pa
BV1zo4y1C7sc,人生的第一件珠宝，你会怎么选？？,03:42,【合集】宝石推荐,07_行情与选购,宝石推荐,1622805082,68852,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】宝石推荐,,https://www.bilibili.com/video/BV1zo4y1C7sc
BV17h411e7H9,心动预警！绝美帕帕拉恰蓝宝石有没有戳中你！,06:00,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1622721959,69138,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV17h411e7H9
BV1By4y137hq,帕拉伊巴碧玺入手全攻略：入眼便忘不了的一抹电光蓝,04:16,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1622634908,91890,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1By4y137hq
BV1MB4y1u7tw,看完就懂，不踩坑，不花冤枉钱【珍珠-Akoya篇】,04:59,【合集】彩宝选购合集,04_有机宝石,彩宝选购合集,1621937158,53707,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1MB4y1u7tw
BV1fA411G7MN,最近超火的尖晶石来啦！！红宝石平替，好看又不贵，不整一个吗？【宝石进阶之尖晶篇】,04:05,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1621589147,200136,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1fA411G7MN
BV1W44y1r7cQ,宝石进阶之碧玺篇【下】收藏好！大红大绿性价比彩宝之选👏,04:10,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1621404005,33251,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1W44y1r7cQ
BV1PU4y1L7ic,宝石进阶之碧玺篇【上】全网最全碧玺科普，手把手教你买！,03:16,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1621328326,82674,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1PU4y1L7ic
BV1Do4y127i1,把握这七点选祖母绿，半个行内人！！！【宝石进阶之祖母绿】下集,02:20,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1620972006,8672,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1Do4y127i1
BV1NU4y1b7FG,千万不要买祖母绿，怕你一买就停不下来！！把握这七点选祖母绿，半个行内人！！【宝石进阶之祖母绿】上集,04:07,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1620899083,26095,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1NU4y1b7FG
BV1rN411o7SU,什么样的宝石可以保值？？具有投资价值？,04:47,【合集】宝石推荐,02_彩色宝石,宝石推荐,1620723792,31825,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】宝石推荐,,https://www.bilibili.com/video/BV1rN411o7SU
BV1eq4y1J7L6,探一探珠宝内幕之一件首饰的成本与定价,04:49,05_金属首饰与佩戴,05_金属首饰与佩戴,,1620547213,9707,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1eq4y1J7L6
